Destination Name,Category,Price,Rating,Reviews,Latitude,Longitude,Region,Description,Tags,Location,Best Time to Visit,,Image URL
Calle Crisologo,Tourist,10000,4.7,"-3,122",17.8261234,119.9796148,Ilocos Region,,,,,,
Bantay Abot Cave,Tourist,10000,4.5,-585,17.8261234,119.9796148,Ilocos Region,,,,,,
Bangui Windmills,Tourist,10000,4.7,"-3,667",17.8261234,119.9796148,Ilocos Region,,,,,,
Cape Bojeador Lighthouse,Tourist,10000,4.5,"-1,758",17.8261234,119.9796148,Ilocos Region,,,,,,
Kabigan Falls,Tourist,10000,4.6,-102,17.8261234,119.9796148,Ilocos Region,,,,,,
Sinking Bell Tower,Tourist,10000,4.3,-406,17.8261234,119.9796148,Ilocos Region,,,,,,
Plaza Padre Jose Burgos,Tourist,10000,4.4,"-2,032",17.8261234,119.9796148,Ilocos Region,,,,,,
Mount Amorong,Mountains,10000,4.7,-14,16.9223546,120.1268202,Ilocos Region,,,,,,
Mount Sicapoo,Mountains,10000,4.3,-76,18.0133333,119.7196842,Ilocos Region,,,,,,
Mount Tirad,Mountains,10000,4.3,-13,18.0133333,119.7196842,Ilocos Region,,,,,,
Aw-Asen Falls,Waterfalls,10000,4.8,-127,17.6647693,120.0196238,Ilocos Region,,,,,,
Sangbay ni Ragsak (Falls of Happiness),Waterfalls,10000,4.3,-41,17.6647693,120.0196238,Ilocos Region,,,,,,
"Tanap-Avis Falls, Tanap, Burgos, Ilocos Norte",Waterfalls,10000,4.5,-74,17.6647693,120.0196238,Ilocos Region,,,,,,
BAEY ANITO FALLS,Waterfalls,10000,4.7,-7,17.6647693,120.0196238,Ilocos Region,,,,,,
Solcok Falls,Waterfalls,10000,5,-7,17.6647693,120.0196238,Ilocos Region,,,,,,
Pinsal Falls,Waterfalls,10000,4.4,-223,17.6647693,120.0196238,Ilocos Region,,,,,,
Malacañang of the North,Historical,10000,4.4,"-2,406",17.8406212,119.8601633,Ilocos Region,,,,,,
Syquia Mansion Museum,Historical,10000,4.4,-268,17.8406212,119.8601633,Ilocos Region,,,,,,
Padre Burgos House,Historical,5000,4.4,-102,17.8406212,119.8601633,Ilocos Region,,,,,,
Battle of Tirad Pass Monument and Historical Marker,Historical,5000,4.8,-12,17.8406212,119.8601633,Ilocos Region,,,,,,
Aurora Park,Parks,5000,4.4,-358,18.0967401,120.2904222,Ilocos Region,,,,,,
Nueva Era Eco Park,Parks,5000,4.3,-50,18.0967401,120.2904222,Ilocos Region,,,,,,
San Nicolas Municipal Park,Parks,5000,4.4,-27,18.0967401,120.2904222,Ilocos Region,,,,,,
Vigan Fil-Hispanic Park,Parks,5000,4.2,-38,18.0967401,120.2904222,Ilocos Region,,,,,,
CANIAW HERITAGE AND FOREST PARK,Parks,5000,4.7,-6,18.0967401,120.2904222,Ilocos Region,,,,,,
Juan Luna Park,Parks,5000,4.7,-13,18.0967401,120.2904222,Ilocos Region,,,,,,
National Museum of the Philippines Ilocos Regional Complex,Museums,5000,4.4,-102,17.1451655,119.1883093,Ilocos Region,,,,,,
Museo de Bacarra,Museums,5000,4.5,-413,17.1451655,119.1883093,Ilocos Region,,,,,,
Museo Ilocos Norte,Museums,5000,4.8,-17,17.1451655,119.1883093,Ilocos Region,,,,,,
Ferdinand E. Marcos Presidential Center,Museums,5000,4.3,-182,17.1451655,119.1883093,Ilocos Region,,,,,,
Crisologo Museum,Museums,5000,4.3,-248,17.1451655,119.1883093,Ilocos Region,,,,,,
Old Carcel Museum,Museums,5000,4.4,-625,17.1451655,119.1883093,Ilocos Region,,,,,,
Bessang Pass Natural Park,Museums,5000,3,-2,17.1451655,119.1883093,Ilocos Region,,,,,,
Kalbario-Patapat Natural Park,Natural,5000,4.7,"-3,122",17.7727229,119.9793513,Ilocos Region,,,,,,
Santa Symbolic Landmark,Natural,5000,4.5,-585,17.7727229,119.9793513,Ilocos Region,,,,,,
Vigan Heritage Site,Natural,5000,4.3,-41,17.7727229,119.9793513,Ilocos Region,,,,,,
Kapurpurawan Rock Formation,Natural,5000,4.6,-102,17.7727229,119.9793513,Ilocos Region,,,,,,
Enchanted Cave,Natural,5000,4.6,-154,17.7727229,119.9793513,Ilocos Region,,,,,,
Lussok Crystal Cave,Natural,5000,4.5,"-1,758",17.7727229,119.9793513,Ilocos Region,,,,,,
Aran Cave,Natural,5000,4.5,-88,17.7727229,119.9793513,Ilocos Region,,,,,,
Dos Hermanos Island,Landmarks,5000,4.7,"-3,122",17.8899635,119.976503,Ilocos Region,,,,,,
Hundred Islands,Landmarks,5000,4.4,"-2,406",17.8899635,119.976503,Ilocos Region,,,,,,
Munroe Island,Landmarks,5000,4.5,"-1,758",17.8899635,119.976503,Ilocos Region,,,,,,
Christ the Savior (Pilgrimage Island),Landmarks,5000,4.4,"-2,032",17.8899635,119.976503,Ilocos Region,,,,,,
Paoay Lake,Landmarks,5000,4.4,-268,17.8899635,119.976503,Ilocos Region,,,,,,
,Landmarks,5000,4.4,-279,17.8899635,119.976503,Ilocos Region,,,,,,
,Landmarks,5000,4.6,-524,17.8899635,119.976503,Ilocos Region,,,,,,
,Cultural,5000,4.6,-524,18.0637986,120.3062807,Ilocos Region,,,,,,
,Cultural,5000,4.7,"-3,122",18.0637986,120.3062807,Ilocos Region,,,,,,
,Cultural,5000,4.4,"-2,406",18.0637986,120.3062807,Ilocos Region,,,,,,
,Cultural,5000,4.5,"-1,758",18.0637986,120.3062807,Ilocos Region,,,,,,
,Cultural,5000,4.4,-268,18.0637986,120.3062807,Ilocos Region,,,,,,
,Cultural,5000,4.5,-413,18.0637986,120.3062807,Ilocos Region,,,,,,
,Cultural,5000,4.6,"-1,927",18.0637986,120.3062807,Ilocos Region,,,,,,
,Caves,5000,4.5,-585,17.4771609,119.2543462,Ilocos Region,,,,,,
,Caves,5000,4.4,"-1,133",17.4771609,119.2543462,Ilocos Region,,,,,,
,Caves,5000,4.6,-113,17.4771609,119.2543462,Ilocos Region,,,,,,
,Caves,5000,5,-1,17.4771609,119.2543462,Ilocos Region,,,,,,
,Islands,5000,4.5,-16,17.1355865,119.0555391,Ilocos Region,,,,,,
,Islands,5000,4.6,-172,17.1355865,119.0555391,Ilocos Region,,,,,,
,Islands,5000,4,-2,17.1355865,119.0555391,Ilocos Region,,,,,,
,Islands,5000,4.7,"-3,122",17.1355865,119.0555391,Ilocos Region,,,,,,
,Islands,5000,4.8,-205,17.1245015,117.8633212,Ilocos Region,,,,,,
,Lakes,5000,4.4,-45,18.1190011,120.5287007,Ilocos Region,,,,,,
,Lakes,5000,4.6,-22,18.1190011,120.5287007,Ilocos Region,,,,,,
,Heritage,5000,4.7,"-3,122",18.1045396,120.3105494,Ilocos Region,,,,,,
,Heritage,5000,4.6,-524,18.1045396,120.3105494,Ilocos Region,,,,,,
,Heritage,5000,4.4,"-2,406",18.1045396,120.3105494,Ilocos Region,,,,,,
,Heritage,5000,4.5,"-1,758",18.1045396,120.3105494,Ilocos Region,,,,,,
,Heritage,5000,4.4,"-2,032",18.1045396,120.3105494,Ilocos Region,,,,,,
,Heritage,5000,4.4,-268,18.1045396,120.3105494,Ilocos Region,,,,,,
,Heritage,5000,4.4,-102,18.1045396,120.3105494,Ilocos Region,,,,,,
Baggao Bluewater Falls and Cave,Tourist,5000,4.5,-50,18.1158696,121.29694,Cagayan Valley,,,,,,
Palaui Island,Tourist,5000,4.7,-220,18.1158696,121.29694,Cagayan Valley,,,,,,
Portabaga Falls Park and Resort,Tourist,5000,4.4,-66,18.5521582,120.4016719,Cagayan Valley,,,,,,
Claveria View Deck - Coastal Paradise of the North,Tourist,5000,4.2,-137,18.5521582,120.4016719,Cagayan Valley,,,,,,
Duba Cave,Tourist,5000,4.6,-31,17.8329375,121.3246494,Cagayan Valley,,,,,,
Iguig Calvary Hills,Tourist,5000,4.5,-400,17.8329375,121.3246494,Cagayan Valley,,,,,,
Callao Cave,Tourist,5000,4.6,-594,17.8329375,121.3246494,Cagayan Valley,,,,,,
Mount Iraya,Mountains,5000,4.5,-27,18.1905386,118.909221,Cagayan Valley,,,,,,
Mount Cagua,Mountains,5000,4.5,-21,18.1905386,118.909221,Cagayan Valley,,,,,,
Mount Guiwan,Mountains,5000,5,-1,18.1905386,118.909221,Cagayan Valley,,,,,,
Camiguin de Babuyanes,Mountains,5000,4.6,-11,18.1905386,118.909221,Cagayan Valley,,,,,,
Babuyan Claro Volcano,Mountains,5000,4.8,-17,18.1905386,118.909221,Cagayan Valley,,,,,,
Didicas Volcano,Mountains,5000,4.3,-18,18.1905386,118.909221,Cagayan Valley,,,,,,
Mount Santo Tomas,Mountains,5000,3.7,-14,18.1905386,118.909221,Cagayan Valley,,,,,,
Lapi Falls,Waterfalls,5000,4.5,-50,17.7057161,120.2480287,Cagayan Valley,,,,,,
Gabur Gabur Falls,Waterfalls,5000,4.4,-66,17.7057161,120.2480287,Cagayan Valley,,,,,,
Burayoc Water Falls,Waterfalls,5000,4.9,-11,17.7057161,120.2480287,Cagayan Valley,,,,,,
Buwacag Falls,Waterfalls,5000,4.5,-43,17.7057161,120.2480287,Cagayan Valley,,,,,,
Pekkan Falls (Sicalao),Waterfalls,5000,4.2,-16,17.7057161,120.2480287,Cagayan Valley,,,,,,
Anguib Beach,Beaches,5000,4.6,-20,17.7057161,120.2480287,Cagayan Valley,,,,,,
Nangaramoan White Sand Beach,Beaches,5000,4,-1,17.7057161,120.2480287,Cagayan Valley,,,,,,
Anguib Beach Resort,Beaches,5000,4.4,-284,18.4433585,121.7691737,Cagayan Valley,,,,,,
maseta beach Port irene sta ana cagayan,Beaches,5000,4.4,-250,18.4433585,121.7691737,Cagayan Valley,,,,,,
Maseta Beach Resort,Beaches,5000,4.6,-108,18.4433585,121.7691737,Cagayan Valley,,,,,,
Party Beach Resort,Beaches,5000,4.3,-18,18.4433585,121.7691737,Cagayan Valley,,,,,,
Jotay Resort,Beaches,5000,4.1,-66,18.4433585,121.7691737,Cagayan Valley,,,,,,
Tocolana Ruins,Historical,5000,4.3,-60,18.4433585,121.7691737,Cagayan Valley,,,,,,
Cagayan Museum and Historical Research Center,Historical,5000,4.1,-145,18.4433585,121.7691737,Cagayan Valley,,,,,,
Aparri Welcome Arch,Historical,5000,4.6,-22,17.9551766,121.4885264,Cagayan Valley,,,,,,
Old Church Ruins of San Jacinto de Polonia,Historical,5000,4.1,-28,17.9551766,121.4885264,Cagayan Valley,,,,,,
Calvary Hills Altar,Historical,5000,4.7,-333,17.9551766,121.4885264,Cagayan Valley,,,,,,
Castle in the Sky,Historical,5000,4.8,-23,17.9551766,121.4885264,Cagayan Valley,,,,,,
Valley Cove,Historical,5000,4.3,-21,17.9551766,121.4885264,Cagayan Valley,,,,,,
Piat Park,Parks,5000,3.9,-152,17.9551766,121.4885264,Cagayan Valley,,,,,,
Alcala Town Park,Parks,5000,5,-1,17.9551766,121.4885264,Cagayan Valley,,,,,,
Cagayan Animal Breeding Center and Agri-eco Tourism park,Parks,5000,4.4,-66,13.4488701,117.5620844,Cagayan Valley,,,,,,
Mapawa Nature Park,Parks,5000,4.5,-49,13.4488701,117.5620844,Cagayan Valley,,,,,,
Rizal Park Cauayan City,Parks,5000,4.2,-27,13.4488701,117.5620844,Cagayan Valley,,,,,,
Pussian Forest Lake,Natural,5000,5,-5,13.4488701,117.5620844,Cagayan Valley,,,,,,
Callao Eco-Tourism Zone,Natural,5000,4.6,-20,13.4488701,117.5620844,Cagayan Valley,,,,,,
"Horno, Tuguegarao",Landmarks,5000,4.3,-101,13.4488701,117.5620844,Cagayan Valley,,,,,,
Magapit Suspension Bridge,Landmarks,5000,4.2,-83,13.4488701,117.5620844,Cagayan Valley,,,,,,
Galahad Underground Cave,Caves,5000,4.5,-50,17.3865952,120.3071903,Cagayan Valley,,,,,,
Callao Bat Cave,Caves,5000,4.7,-220,17.3865952,120.3071903,Cagayan Valley,,,,,,
Sierra Cave,Caves,5000,4.6,-20,17.3865952,120.3071903,Cagayan Valley,,,,,,
Ar-Aro Cave Natural Park,Caves,7000,4.4,-8,17.3865952,120.3071903,Cagayan Valley,,,,,,
Babuyan Islands,Islands,7000,4.5,-400,17.3865952,120.3071903,Cagayan Valley,,,,,,
Calayan Island,Islands,7000,4.6,-594,17.3865952,120.3071903,Cagayan Valley,,,,,,
Fuga Island,Islands,7000,4.6,-229,17.3865952,120.3071903,Cagayan Valley,,,,,,
Camiguin Island,Islands,7000,4.6,-22,18.0939736,121.6153141,Cagayan Valley,,,,,,
Iroo Island,Islands,7000,4.7,-333,18.0939736,121.6153141,Cagayan Valley,,,,,,
Carague Lake,Lakes,7000,5,-1,18.0939736,121.6153141,Cagayan Valley,,,,,,
Amulung Lake,Lakes,7000,4.3,-21,18.0939736,121.6153141,Cagayan Valley,,,,,,
Lake Cabalangan,Lakes,7000,4.1,-38,18.0939736,121.6153141,Cagayan Valley,,,,,,
Cansiritan Lake,Lakes,7000,4.4,-507,18.0939736,121.6153141,Cagayan Valley,,,,,,
Calig Lake,Lakes,7000,4.6,-31,18.0939736,121.6153141,Cagayan Valley,,,,,,
,,7000,4.1,-28,17.4331776,118.9593799,Cagayan Valley,,,,,,
,,7000,4.6,-22,17.4331776,118.9593799,Cagayan Valley,,,,,,
,,7000,4.7,-333,17.4331776,118.9593799,Cagayan Valley,,,,,,
,,7000,4.3,-21,17.4331776,118.9593799,Cagayan Valley,,,,,,
,,7000,4.6,-594,17.4331776,118.9593799,Cagayan Valley,,,,,,
,,7000,4.5,-400,17.4331776,118.9593799,Cagayan Valley,,,,,,
,,7000,4.1,-38,17.4331776,118.9593799,Cagayan Valley,,,,,,
,,7000,4.6,-594,17.8864047,121.7018967,Cagayan Valley,,,,,,
,,7000,4.5,-50,17.8864047,121.7018967,Cagayan Valley,,,,,,
,,7000,4.6,-31,17.8864047,121.7018967,Cagayan Valley,,,,,,
,,7000,4.3,-3,17.8864047,121.7018967,Cagayan Valley,,,,,,
,,7000,4,-12,17.8864047,121.7018967,Cagayan Valley,,,,,,
,,7000,5,-1,17.8864047,121.7018967,Cagayan Valley,,,,,,
,,7000,5,-4,17.8864047,121.7018967,Cagayan Valley,,,,,,
,,7000,4.7,-13,16.0424914,119.3327863,Cagayan Valley,,,,,,
,,7000,4.4,-44,16.0424914,119.3327863,Cagayan Valley,,,,,,
,,7000,4.7,-25,16.0424914,119.3327863,Cagayan Valley,,,,,,
,,7000,4.7,-84,16.0424914,119.3327863,Cagayan Valley,,,,,,
,,7000,4.9,-18,16.0424914,119.3327863,Cagayan Valley,,,,,,
,,7000,5,-1,16.0424914,119.3327863,Cagayan Valley,,,,,,
,,7000,N/A,N/A,17.8676538,121.4321549,Cagayan Valley,,,,,,
,,7000,5,-1,17.8676538,121.4321549,Cagayan Valley,,,,,,
,,7000,5,-2,17.8676538,121.4321549,Cagayan Valley,,,,,,
,,7000,N/A,N/A,17.8676538,121.4321549,Cagayan Valley,,,,,,
,,7000,5,-1,17.8676538,121.4321549,Cagayan Valley,,,,,,
,,7000,4.1,-28,17.2159156,120.2243116,Cagayan Valley,,,,,,
,,7000,4.6,-22,17.2159156,120.2243116,Cagayan Valley,,,,,,
,,7000,4.7,-333,17.2159156,120.2243116,Cagayan Valley,,,,,,
,,6000,4.3,-21,17.2159156,120.2243116,Cagayan Valley,,,,,,
,,6000,5,-1,17.2159156,120.2243116,Cagayan Valley,,,,,,
,,6000,4.4,-507,17.2159156,120.2243116,Cagayan Valley,,,,,,
,,6000,4.1,-38,17.2159156,120.2243116,Cagayan Valley,,,,,,
Minalungao National Park,Tourist,6000,4.4,"-1,618",15.2978883,120.9686852,Central Luzon,,,,,,
Freedom Park,Tourist,6000,4.3,"-1,012",15.4906623,120.8167547,Central Luzon,,,,,,
Fort Santiago,Tourist,6000,4.5,"-11,714",14.5942337,120.8179767,Central Luzon,,,,,,
Kalayaan Tree,Tourist,6000,4.7,-30,14.8428939,120.6592155,Central Luzon,,,,,,
Capas National Shrine,Tourist,6000,4.5,-826,15.3489809,120.3927947,Central Luzon,,,,,,
Arco de Emperador,Tourist,6000,4.8,-103,14.5774724,120.9236509,Central Luzon,,,,,,
Luisita Business Park,Tourist,6000,4.2,"-2,207",15.4325607,120.4477555,Central Luzon,,,,,,
Mt. Arayat,Mountains,6000,4.6,-308,16.2716514,119.6857304,Central Luzon,,,,,,
Mount Tapulao,Mountains,6000,4.9,-79,16.2716514,119.6857304,Central Luzon,,,,,,
Mount Natib,Mountains,6000,4.6,-34,16.2716514,119.6857304,Central Luzon,,,,,,
Mt Pinatubo,Mountains,6000,4.5,-662,16.2716514,119.6857304,Central Luzon,,,,,,
Mount Mariveles,Mountains,6000,4.6,-18,16.2716514,119.6857304,Central Luzon,,,,,,
Mount Samat,Mountains,6000,4.6,-501,16.2716514,119.6857304,Central Luzon,,,,,,
Mount Negron,Mountains,6000,4.1,-7,16.2716514,119.6857304,Central Luzon,,,,,,
Karugo Falls,Waterfalls,6000,4.6,-71,14.5165395,120.9106118,Central Luzon,,,,,,
Baawan Falls,Waterfalls,6000,4.6,-12,14.5165395,120.9106118,Central Luzon,,,,,,
Daranak Falls,Waterfalls,6000,4.4,"-1,243",14.5165395,120.9106118,Central Luzon,,,,,,
Tuay Falls,Waterfalls,6000,4.8,-11,14.5165395,120.9106118,Central Luzon,,,,,,
Gabaldon Falls,Waterfalls,6000,4.7,-50,15.4566353,121.0590329,Central Luzon,,,,,,
Dunsulan Waterfalls,Waterfalls,6000,4.2,-123,14.615068,120.1881319,Central Luzon,,,,,,
Tungtong falls,Waterfalls,6000,3.9,-60,14.8156692,120.7829887,Central Luzon,,,,,,
Talaga Beach,Beaches,6000,3.5,-17,15.3269408,120.573949,Central Luzon,,,,,,
Sierra Beach,Beaches,6000,4.1,-14,14.8452511,119.0478356,Central Luzon,,,,,,
Half Moon Beach,Beaches,6000,3.5,-10,14.8452511,119.0478356,Central Luzon,,,,,,
Alas-Asin Beach,Beaches,6000,3.7,-7,14.8452511,119.0478356,Central Luzon,,,,,,
Macabebe Beach,Beaches,6000,4.2,-77,14.8452511,119.0478356,Central Luzon,,,,,,
Casapsapan Beach,Beaches,6000,4.6,-77,16.2902599,120.9724414,Central Luzon,,,,,,
Aglaloma Beach,Beaches,6000,4.1,-22,14.4696009,119.1740548,Central Luzon,,,,,,
Bahay na Tisa,Historical,6000,4.7,-47,14.5363528,121.0449656,Central Luzon,,,,,,
Doña Teodora Alonzo Death Place Historical Marker,Historical,6000,4.2,-5,14.5988799,120.9342713,Central Luzon,,,,,,
Guadalupe Ruins,Historical,6000,4.2,-26,14.5661096,121.0050152,Central Luzon,,,,,,
Museo ng Kasaysayang Pampulitika ng Pilipinas - Casa Real Shrine,Historical,6000,4.6,-165,14.8443172,120.773395,Central Luzon,,,,,,
Enriquez Mansion (Former Site),Historical,6000,5,-1,14.5983926,120.9482986,Central Luzon,,,,,,
Felix Y. Manalo National Historical Landmark,Historical,5000,4.5,-52,14.53348,121.0413872,Central Luzon,,,,,,
Mira-Nila House Historical Marker,Historical,5000,5,-3,14.61154,121.0119511,Central Luzon,,,,,,
Rizal Park,Parks,5000,4.5,"-28,361",14.5826446,120.9405799,Central Luzon,,,,,,
Mount Arayat National Park,Parks,5000,4.4,"-1,371",15.1730832,120.7248875,Central Luzon,,,,,,
Ninoy Aquino Parks and Wildlife Center,Parks,5000,4.3,"-2,409",14.6520871,121.0071644,Central Luzon,,,,,,
Arroceros Forest Park,Parks,5000,4.4,"-1,618",15.2978883,121.0830117,Central Luzon,,,,,,
Circle of Fun,Parks,5000,4.5,"-1,090",14.5942352,120.9436104,Central Luzon,,,,,,
Legazpi Active Park,Parks,5000,4.5,-474,14.6533918,121.0099137,Central Luzon,,,,,,
Museu ning Ángeles,Museums,5000,4.6,"-2,167",14.554124,120.9787222,Central Luzon,,,,,,
Museo de Baler,Museums,5000,4.4,-212,15.1347381,119.9812558,Central Luzon,,,,,,
Bataan World War II Museum,Museums,5000,4.4,"-1,646",15.7601308,120.9519761,Central Luzon,,,,,,
Aquino Center and Museum,Museums,5000,4.5,-269,14.6809819,119.9361308,Central Luzon,,,,,,
Center for Kapampangan Studies,Museums,5000,4.1,-216,15.434455,119.9922788,Central Luzon,,,,,,
Museo ng Republika ng 1899,Museums,5000,4.5,-32,15.434455,119.9922788,Central Luzon,,,,,,
Clark Museum and 4D theater,Museums,5000,4.7,-29,15.434455,119.9922788,Central Luzon,,,,,,
Sirmata Eco Farm and Nature Park,Natural,5000,4.3,-484,15.434455,119.9922788,Central Luzon,,,,,,
Miyamit Falls,Natural,5000,4.5,-826,15.3489809,120.2403594,Central Luzon,,,,,,
"Clark Nature Park, Incorporated",Natural,5000,4,-214,15.7989025,120.3847958,Central Luzon,,,,,,
Aurora Memorial National Park,Natural,5000,4.4,"-1,618",15.2978883,120.8162499,Central Luzon,,,,,,
NCR Central Luzon And Calabarzon Border,Landmarks,5000,4.6,-68,15.1182505,120.1146466,Central Luzon,,,,,,
Manila American Cemetery and Memorial,Landmarks,5000,4.2,-119,15.1182505,120.1146466,Central Luzon,,,,,,
Zero Kilometer Death March Marker,Landmarks,5000,4.4,"-1,371",15.1182505,120.1146466,Central Luzon,,,,,,
Pamintuan Mansion,Cultural,5000,4.4,-465,15.5842348,121.0950289,Central Luzon,,,,,,
Museum of Philippine Social History,Cultural,5000,4.5,-826,15.3489809,120.5071212,Central Luzon,,,,,,
Aquino Ancestral House,Cultural,5000,4.5,-2,14.777959,121.0741872,Central Luzon,,,,,,
Casa Manila,Cultural,5000,4.5,"-11,714",14.5942337,120.9323032,Central Luzon,,,,,,
Lamao Caves,Caves,5000,4.7,-423,14.5410774,121.0118116,Central Luzon,,,,,,
Sugong Cave,Caves,5000,4.6,-76,14.5994075,120.3567364,Central Luzon,,,,,,
Madlum Cave,Caves,5000,4.7,-47,14.5606877,121.03616,Central Luzon,,,,,,
MALANGAAN CAVE AND SPRING /MOUNT SECRET,Caves,5000,4.2,-26,14.5606877,121.03616,Central Luzon,,,,,,
Pinagrealan Cave,Caves,5000,4.6,-165,14.8443172,120.773395,Central Luzon,,,,,,
Bahay Paniki Cave,Caves,5000,4.6,-167,15.1357887,120.553339,Central Luzon,,,,,,
Pamitinan Cave,Caves,5000,4.5,-64,15.1357887,120.553339,Central Luzon,,,,,,
Cocomo Island,Islands,5000,4,-53,15.3244041,120.6190144,Central Luzon,,,,,,
Parola Island,Islands,5000,4.6,-76,14.5994075,120.3567364,Central Luzon,,,,,,
Camara Island,Islands,5000,4.7,-423,14.5410774,121.0118116,Central Luzon,,,,,,
Little Island,Islands,5000,4.6,-896,14.5896588,120.9370605,Central Luzon,,,,,,
Art In Island,Islands,9000,4.7,-20,15.3838467,121.129743,Central Luzon,,,,,,
Silanguin Island,Islands,9000,4.6,-20,14.6243153,120.0430067,Central Luzon,,,,,,
Luzon,Islands,9000,4.5,-180,15.1706919,120.7788956,Central Luzon,,,,,,
Mapanuepe Lake,Lakes,9000,4.3,-322,15.1706919,120.7788956,Central Luzon,,,,,,
Uacon Lake,Lakes,9000,4.5,-138,14.8645434,120.7868353,Central Luzon,,,,,,
Lake Look,Lakes,9000,4.8,-8,14.8645434,120.7868353,Central Luzon,,,,,,
Lake Gogo,Lakes,9000,4.7,-244,14.8645434,120.7868353,Central Luzon,,,,,,
Tambo Lake,Lakes,9000,4.3,-10,15.5815454,119.3327677,Central Luzon,,,,,,
Lake Ladiaoan,Lakes,9000,4.4,-34,15.5815454,119.3327677,Central Luzon,,,,,,
Paitan Lake,Lakes,9000,4.5,-55,15.5815454,119.3327677,Central Luzon,,,,,,
Baluarte de San Diego,Heritage,9000,3,-2,15.5815454,119.3327677,Central Luzon,,,,,,
Rainforest,Heritage,9000,4.5,"-2,698",15.5815454,119.3327677,Central Luzon,,,,,,
,,,4.5,-4,15.5815454,119.3327677,Central Luzon,,,,,,
,,,4.4,"-1,692",15.5815454,119.3327677,Central Luzon,,,,,,
,,,4.7,-222,14.9839499,117.8555714,Central Luzon,,,,,,
,,,4.3,-34,14.9839499,117.8555714,Central Luzon,,,,,,
,,,4,-2,14.9839499,117.8555714,Central Luzon,,,,,,
,,,5,-1,14.9839499,117.8555714,Central Luzon,,,,,,
,,,4.5,-6,14.9839499,117.8555714,Central Luzon,,,,,,
,,,N/A,N/A,14.9839499,117.8555714,Central Luzon,,,,,,
,,,5,-6,14.9839499,117.8555714,Central Luzon,,,,,,
,,,4.7,-47,14.5363528,121.0449656,Central Luzon,,,,,,
,,,4.2,-26,14.5363528,121.0449656,Central Luzon,,,,,,
,,,4.5,"-11,714",14.5942337,120.9323032,Central Luzon,,,,,,
,,,4.5,-744,14.5942337,120.9323032,Central Luzon,,,,,,
,,,4.6,-167,15.1357887,120.553339,Central Luzon,,,,,,
,,,4.6,-165,14.8443172,120.773395,Central Luzon,,,,,,
,,,5,-1,14.5517678,121.0361021,Central Luzon,,,,,,
Hulugan Falls,Tourist,9000,4.6,-531,14.2109525,121.1749734,CALABARZON,,,,,,
Cavinti Falls (Pagsanjan Falls),Tourist,9000,4.5,-561,14.2109525,121.1749734,CALABARZON,,,,,,
People's Park in the Sky,Tourist,9000,4.3,"-9,610",14.1416667,120.7170738,CALABARZON,,,,,,
Kalayaan Twin Falls,Tourist,9000,4.2,-218,14.3215002,121.1763715,CALABARZON,,,,,,
Tagaytay Picnic Grove,Tourist,9000,4.3,"-11,523",14.1247161,120.6929243,CALABARZON,,,,,,
Masasa Beach,Tourist,9000,4.6,-306,13.6460565,120.5616471,CALABARZON,,,,,,
Twin Lakes Tagaytay,Tourist,9000,4.5,"-5,967",14.0686213,120.5520674,CALABARZON,,,,,,
Mount Batulao Peak,Mountains,9000,4.7,-85,14.0910723,120.7396936,CALABARZON,,,,,,
Mt. Pico De Loro,Mountains,9000,4.6,-106,14.2138637,120.0364494,CALABARZON,,,,,,
Mount Tagapo,Mountains,9000,4.6,-43,14.2138637,120.0364494,CALABARZON,,,,,,
Mount Makiling,Mountains,9000,4.4,-167,14.2138637,120.0364494,CALABARZON,,,,,,
Mt. Sembrano,Mountains,9000,4.8,-20,14.3774855,120.7613969,CALABARZON,,,,,,
Mount Macolod,Mountains,9000,4.4,-34,14.3774855,120.7613969,CALABARZON,,,,,,
Mount Banahaw,Mountains,9000,4.5,-237,14.3774855,120.7613969,CALABARZON,,,,,,
Buntot Palos Falls,Waterfalls,9000,4.6,-83,14.5165395,120.9106118,CALABARZON,,,,,,
Daranak Falls,Waterfalls,9000,4.5,-561,14.5165395,120.9106118,CALABARZON,,,,,,
Dampalit Falls,Waterfalls,9000,4.4,"-1,243",14.5165395,120.9106118,CALABARZON,,,,,,
Ambon-Ambon Falls,Waterfalls,9000,4.6,-531,14.2109525,121.1749734,CALABARZON,,,,,,
Sampaloc Falls,Waterfalls,9000,4.4,-112,14.2109525,121.1749734,CALABARZON,,,,,,
Bigaa Black Sand Beach,Beaches,9000,4.5,-180,14.2109525,121.1749734,CALABARZON,,,,,,
"San Diego Beach, Lian, Batangas",Beaches,9000,4.6,-49,14.2109525,121.1749734,CALABARZON,,,,,,
CSGG Lost Island,Beaches,9000,3.4,-13,14.114457,120.5489207,CALABARZON,,,,,,
Dreamwave Beach,Beaches,9000,4,-122,14.114457,120.5489207,CALABARZON,,,,,,
South Beach,Beaches,9000,4.3,-10,14.114457,120.5489207,CALABARZON,,,,,,
White Kiki Beach,Beaches,9000,2.2,-20,14.114457,120.5489207,CALABARZON,,,,,,
Main Beach,Beaches,9000,4.5,-4,14.114457,120.5489207,CALABARZON,,,,,,
Aguinaldo Shrine (Museo ni Emilio Aguinaldo),Historical,9000,2.5,-15,14.114457,120.5489207,CALABARZON,,,,,,
Bahay ni Dr. Jose Rizal (Museo ni Rizal).,Historical,9000,4.4,-51,14.114457,120.5489207,CALABARZON,,,,,,
